TDS,TDS Duration,Vrot,Vrot Width,AzShear,TDS Height,TDS Width,Peak Wind,Min CC,Beam Height,Path Length,Path Width,tag
1,14,28.7,0.37,0.043,2.7,0.5,107,,0.099573409,2.27,144,20151228_0216_LACaddo_KSHV
1,15,51,0.47,0.06,6.8,1.3,107,,0.762511506,0.78,75,20151228_1430_FLSanta Rosa_KMOB
1,3,55.9,0.47,0.066,7.1,1.1,132,0.59,2.265032909,3.35,182,20160109_2245_FLLee_ktbw
1,3,61.7,0.49,0.07,2.1,0.3,132,0.65,0.631301471,1.15,350,20160117_0710_FLSarasota_ktbw
1,21,57.4,0.44,0.072,12.3,0.7,130,0.21,0.269673474,9.2,300,20160117_0735_FLManatee_ktbw
0,,32.5,0.98,0.018,,,80,,0.274783557,3.03,50,20160121_2214_MSCopiah_KDGX
0,,23.8,0.82,0.016,,,70,,0.292447385,2.09,75,20160121_2346_MSScott_KDGX
1,11,57.4,0.57,0.056,8.5,1,125,0.69,1.847027846,21.23,880,20160202_2019_MSLauderdale_kdgx
1,19,45.2,0.76,0.033,6.8,1.1,115,0.21,2.275659567,18.52,300,20160202_2053_MSKemper_kgwx
1,37,68.5,0.42,0.091,15.5,1.6,135,0.21,1.450103071,26.2,1200,20160202_2134_ALPickens_kgwx
1,5,30.1,1.07,0.016,1.1,0.3,75,,0.206674712,0.52,50,20160215_1700_MSHinds_KDGX
1,26,61.2,0.35,0.097,9.1,1,130,0.33,1.029174674,30.34,250,20160215_1710_MSCopiah_kdgx
1,8,46.1,0.46,0.056,6,0.8,80,,0.575443693,5,250,20160215_1915_MSWalthall_KLIX
1,5,45.2,1.13,0.022,5.7,0.8,75,,0.315478569,2.1,100,20160215_1924_MSSmith_KDGX
1,23,67.5,0.41,0.091,12.6,1,152,0.47,1.205604124,16.45,300,20160215_2132_FLEscambia_kmob
1,15,47.1,0.55,0.048,11.8,1.9,112,0.35,1.942468695,2.19,250,20160215_2133_ALConecuh_kevx
0,,42.3,0.99,0.024,,,75,,0.897091416,4.53,50,20160215_2300_ALCovington_KEOX
0,,32.1,0.89,0.02,,,110,,0.274908025,4.23,167,20160216_1346_NCCarteret_KMHX
1,6,50,0.44,0.063,4.2,0.4,120,0.5,1.336734667,4.33,625,20160223_1742_LALivingston_klix
0,,30.6,0.75,0.023,,,83,,0.908179759,1.61,200,20160223_1808_LAAscension_KLIX
1,25,55.1,0.49,0.062,13.6,1.6,140,0.21,2.1431944,7.78,350,20160223_2021_LAAssumption_klix
1,5,28.2,1.04,0.015,6.9,1.1,130,0.83,1.342503704,5.63,100,20160223_2115_MSLamar_klix
1,10,32.1,0.31,0.058,5.5,1,132,0.4,0.959460084,4.69,250,20160223_2132_LASt. John the Baptist_klix
1,6,42.7,0.52,0.046,2.1,0.4,104,,0.393264176,3.15,250,20160223_2213_LASt John the Baptist_KLIX
1,6,36.9,0.33,0.062,3.8,0.6,90,,0.525390193,0.03,75,20160223_2332_MSGreene_KMOB
1,5,64.1,0.49,0.073,13.9,0.9,155,0.21,1.54816555,2.99,300,20160224_0110_FLEscambia_kmob
0,,20.4,0.32,0.035,,,70,,0.170739938,2.76,200,20160224_0415_ALHouston_KEOX
1,6,41.3,0.91,0.025,3.4,0.6,76,,0.116050697,4.83,200,20160224_0424_ALHouston_KEOX
1,8,47.1,0.23,0.114,2.7,0.5,100,,0.105119809,3.66,900,20160224_0434_ALHouston_KEOX
1,8,59.7,0.39,0.085,1.5,0.6,86,,0.07480719,1.09,300,20160224_0438_ALHenry_KEOX
0,,44.7,0.73,0.034,,,85,,0.149252161,0.4,100,20160224_0454_ALHenry_KEOX
1,8,44.2,0.56,0.044,2.5,0.6,105,,0.183346445,0.5,150,20160224_0502_ALHenry_KEOX
1,3,40.8,1.12,0.02,1.9,0.2,90,,0.314466617,2.24,350,20160224_0507_GAEarly_KEOX
1,14,52,0.55,0.053,15,1.3,152,0.32,2.171387061,16.89,400,20160224_1928_VAAppomattox_kfcx
1,13,76.4,1.34,0.032,8.7,1.3,125,0.21,1.042003023,5.07,125,20160224_2032_NCGranville_krax
1,13,83.5,0.54,0.086,11.4,1.3,147,0.52,1.326489039,30.34,500,20160224_2234_VAKing and Queen_kakq
1,3,23.8,0.97,0.014,2.2,0.3,80,,0.326684985,0.62,40,20160224_2246_MSSimpson_KDGX
1,8,40.8,0.33,0.069,5.8,0.5,122,0.42,0.28480423,5.59,465,20160301_2243_ALJefferson_kbmx
1,4,18,0.48,0.021,4.4,0.4,90,,0.686678644,0.14,25,20160304_0036_ALEscambia_KEVX
1,7,12.1,1.3,0.005,5.3,1.5,80,,0.590763758,0.68,60,20160314_1830_OHMiami_KILN
1,5,50,0.59,0.047,1.7,0.2,85,,0.118209614,0.03,50,20160315_0033_IAScott_KDVN
1,5,44.7,0.63,0.039,3.6,0.8,107,,0.28241023,3.38,300,20160315_0057_IAClinton_KDVN
1,18,53.5,0.47,0.063,8,1,122,0.6,1.908413902,8.23,400,20160315_2226_ILMcDonough_kdvn
1,13,55.4,0.35,0.088,10.2,0.8,130,0.21,0.202403821,4.78,200,20160315_2325_ILRock Island_kdvn
1,13,55.9,0.34,0.091,7.1,1.1,125,0.47,1.102429431,7.55,440,20160315_2342_ILPeoria_kilx
0,,43.7,1.76,0.014,,,80,,0.656260721,1.76,50,20160316_0133_ILWhiteside_KDVN
1,24,59.9,0.4,0.083,11.1,1.6,122,0.21,0.544497958,11.1,800,20160324_0251_OKAdair_ksrx
1,2,27.7,0.88,0.017,2.5,0.5,71,,0.358042661,1.34,150,20160324_1914_MICass_KIWX
0,,36.9,1.31,0.016,,,83,,1.02129343,0.38,50,20160324_1930_ALButler_KEVX
1,9,50.6,0.29,0.097,2.3,0.3,115,0.67,0.502725274,15.46,200,20160327_2300_KYChristian_khpx
1,43,56.9,0.4,0.079,9.8,1,118,0.21,0.463135636,20,800,20160330_2313_OKOsage_kinx
1,22,53.9,0.33,0.091,9.9,1,132,0.21,0.133216817,6.4,550,20160331_0000_OKRogers_kinx
1,11,37.9,0.85,0.025,7.4,1.1,70,,0.6109371,1.88,400,20160331_0105_ALFayette_KGWX
1,33,47.6,0.63,0.042,5.8,1.1,80,,0.278364929,7.78,600,20160331_2318_MSYellow Medicine_KGWX
1,10,47.6,0.47,0.056,5.9,0.8,115,0.63,1.371397125,9.55,200,20160401_0154_ALMorgan_khtx
1,10,40.3,0.59,0.038,2.2,0.7,70,,0.170485135,4.86,350,20160401_1142_GAHouston_KJGX
1,20,37.4,0.31,0.067,3.8,0.7,95,,0.080171964,2.3,300,20160401_1250_GATwiggs_KJGX
1,16,52,0.77,0.038,2.7,0.6,100,,0.189949142,7.81,1232,20160401_2109_GAClinch_KVAX
1,22,36.9,0.75,0.027,6.7,1.6,120,0.21,0.600885934,7.74,250,20160407_0354_ALBullock_kmxx
1,5,38.9,0.8,0.027,1.1,0.2,73,,0.183294058,3.03,300,20160407_0418_ALBullock_KMXX
1,6,39.8,0.29,0.076,3.7,0.9,135,0.69,0.706866883,15.8,250,20160407_0540_GARandolph_keox
1,5,32.1,0.93,0.019,4.1,1.1,75,,0.582355503,0.16,50,20160407_0552_GAStewart_KEOX
0,,43.2,2.11,0.011,,,74,,0.854136334,1.18,25,20160411_1826_ARColumbia_KSHV
1,10,58.8,0.86,0.038,2.6,1.5,70,,0.158388705,0.32,50,20160426_1824_MOSt Charles_KLSX
1,12,28.7,0.56,0.028,2.8,1,95,,0.143625969,4.3,500,20160427_0523_OKSequoyah_KSRX
1,8,23.8,0.4,0.033,2.7,0.5,94,,0.144970453,0.66,50,20160427_2043_NEDouglas_KOAX
0,,38.4,0.56,0.038,,,85,,0.956722214,0.62,50,20160427_2212_IATaylor_KDMX
1,9,52,0.82,0.035,4.4,0.7,77,,0.172649121,5.19,150,20160429_2026_MSMonroe_KGWX
1,26,82.7,0.95,0.048,9.5,1.4,127,0.51,2.591291007,25.94,3221,20160429_2155_TXSmith_kshv
0,,52.5,0.88,0.033,,,100,,0.645693965,1.68,900,20160430_0541_ARColumbia_KSHV
0,,43.2,1.89,0.013,,,60,,0.887653412,3.14,380,20160430_0944_TXSan Augustine_KPOE
0,,18.5,0.98,0.01,,,90,,0.436146852,4.33,70,20160507_0020_INPike_KVWX
1,23,81.2,0.38,0.119,25.7,2,170,0.21,1.237887464,8.9,400,20160509_2006_OKGarvin_ktlx
1,34,93.2,0.41,0.126,21.1,2.5,165,0.21,1.235322436,16.6,1500,20160509_2034_OKMurray_ktlx
1,13,63.2,0.48,0.073,24.8,2.2,170,0.21,1.979575033,9.06,700,20160509_2118_OKJohnston_ktlx
1,23,53.1,0.39,0.076,8.8,1.1,119,0.21,0.809576487,3.27,100,20160509_2149_NECass_koax
1,13,54.9,0.46,0.066,9.2,0.9,134,0.5,1.440184215,6.35,600,20160509_2158_OKNoble_ktlx
1,11,68,0.84,0.045,13.4,2.2,152,0.55,4.078839453,13.8,3100,20160509_2222_OKBryan_ktlx
1,12,49.5,1.26,0.022,7.4,2.1,94,,1.164719133,12.95,900,20160509_2246_OKAtoka_KTLX
1,38,54.4,0.39,0.077,16.1,0.8,139,0.21,0.383190988,19.03,450,20160510_1844_KYGraves_kpah
1,22,42.8,0.49,0.049,7.8,0.6,111,0.58,1.280694901,8.6,300,20160510_2206_KYOhio_khpx
1,20,41.8,0.33,0.07,6,1,60,,0.437399446,3.66,50,20160510_2306_KYUnion_KVWX
0,,44.7,0.69,0.036,,,95,,0.010018645,1.48,25,20160511_2202_INGibson_KVWX
1,15,46.7,0.34,0.076,6.6,0.9,130,0.59,1.081877575,4.43,700,20160512_0015_MOCrawford_klsx
1,10,88.4,0.62,0.079,7.6,0.4,146,0.55,0.788406485,4.01,500,20160522_2213_TXHoward_kmaf
0,,33.5,0.49,0.038,,,80,,0.551894595,0.36,25,20160522_2230_TXDonley_KAMA
0,,41.3,0.46,0.05,,,94,,0.541506244,1.05,75,20160522_2239_TXDonley_KAMA
0,,57.3,0.66,0.048,,,90,,0.951473641,1.5,500,20160523_2357_TXOchiltree_KAMA
1,8,65.5,0.54,0.067,6.7,1,138,0.76,2.097358053,9.99,800,20160524_0130_TXMotley_klbb
1,23,81.7,0.45,0.101,10.7,0.7,136,0.21,0.34818543,14.7,675,20160524_2155_KSFord_kddc
1,20,80.2,0.35,0.127,9.7,1.1,140,0.34,0.687456743,11.02,300,20160524_2212_KSHodgeman_kddc
1,29,90.8,0.45,0.112,13.1,1,125,0.21,0.168573086,5,550,20160524_2222_KSFord_kddc
1,39,93.8,0.6,0.087,10.1,0.9,125,0.21,0.12318581,16.7,1800,20160524_2252_KSFord_kddc
1,9,46.1,0.27,0.095,4.4,0.6,136,0.45,0.126616725,1.9,150,20160524_2307_KSFord_kddc
1,16,70.4,0.29,0.135,4.7,1.4,140,0.48,0.580129517,7.7,700,20160524_2311_KSHodgeman_kddc
1,4,45.7,0.45,0.056,2.3,0.6,115,0.6,0.637795799,5.4,150,20160524_2349_KSEdwards_kddc
1,9,80.1,0.55,0.081,2.7,0.4,138,0.73,0.797334278,8.3,1100,20160525_0000_KSEdwards_kddc
1,6,58.3,0.22,0.147,4.4,0.5,101,,0.092550733,2.7,50,20160525_0015_KSFord_KDDC
0,,43.7,0.28,0.087,,,94,,0.391228581,4.3,100,20160525_0040_KSEdwards_KDDC
1,7,64.6,0.34,0.106,1.4,0.5,97,,0.143365412,3.53,50,20160525_0325_KSWabaunsee_KTWX
1,88,80.7,0.38,0.118,24.9,1.5,180,0.21,1.611542258,25.09,900,20160525_2307_KSOttawa_ktwx
1,6,63.6,0.87,0.041,2.8,0.7,75,,0.37227089,5.44,400,20160527_0100_TXColeman_KDYX
1,5,27.7,0.66,0.023,1.6,0.7,100,,0.127278099,3.89,180,20160606_1922_FLDuval_KJAX
1,6,58.8,0.41,0.08,2.6,0.7,132,0.77,0.512823946,7.42,200,20160613_2122_SDPennington_kudx
1,8,64.1,0.53,0.067,2.6,0.4,114,0.21,0.228826052,4.96,100,20160614_0025_TXPotter_kama
0,,17.5,0.85,0.011,,,75,,0.352796693,0.34,25,20160614_2128_MNRice_KMPX
0,,24.8,1.53,0.009,,,75,,0.535057517,2.13,20,20160614_2133_MNBlue Earth_KMPX
0,7,70.4,1.35,0.029,,,110,,0.563330784,4.3,400,20160622_0059_ILLa Salle_KLOT
1,11,41.3,0.33,0.07,3.8,0.7,85,,0.274952837,0.7,100,20160622_0229_ILGrundy_KLOT
1,15,55.3,0.48,0.064,4.3,0.8,116,0.21,0.731157721,8.05,300,20160623_0053_ILLaSalle_klot
1,7,64.7,0.62,0.058,6.1,0.9,120,0.52,0.840271981,2.35,300,20160623_0357_INHuntington_kiwx
0,,13.1,0.33,0.022,,,65,,0.082409952,0.46,30,20160625_1745_NCCarteret_KMHX
1,2,37.9,1.91,0.011,2.2,0.4,79,,0.347564063,0.37,100,20160703_2340_KYCalloway_KPAH
1,5,46.1,1.28,0.02,4.8,1.1,80,,0.573036681,2.56,25,20160706_0054_MNGoodhue_KMPX
1,6,53.9,1.92,0.016,3,1.1,100,,0.554689622,0.74,100,20160706_0210_WIBuffalo_KARX
1,8,68.5,0.56,0.068,2.4,0.7,110,,0.387789454,1.12,100,20160706_2228_SDMeade_KUDX
0,,35.9,2.08,0.01,,,73,,1.044660141,2,100,20160708_1916_MIBay_KDTX
1,6,56.8,0.56,0.056,7.9,0.9,125,0.41,1.175406394,2.22,400,20160711_2152_MNMeeker_kmpx
1,8,38.9,0.79,0.027,7.9,1,105,,0.726116296,4,250,20160711_2258_MNStearns_KMPX
0,,23.3,3.03,0.004,,,74,,0.948443923,0.53,300,20160712_0705_WIChippewa_KARX
0,,45.2,1.02,0.025,,,100,,0.797902795,1.5,440,20160719_2317_NDWalsh_KMVX
1,9,81.1,0.67,0.067,6.8,1,120,0.55,1.401278082,20.02,1200,20160803_2128_NDRolette_kmbx
1,21,34,0.32,0.059,6.4,1,115,0.21,0.303303762,3.8,150,20160815_2127_INBoone_kind
0,,19.9,1.01,0.011,,,80,,0.660276777,0.12,50,20160816_0017_INHoward_KIWX
1,8,39.8,0.58,0.038,1.4,0.5,85,,0.099791372,4.25,75,20160820_1834_MIKent_KGRR
1,10,33,0.98,0.019,5.6,0.8,60,,0.483275397,2.38,70,20160820_2142_INAllen_KIWX
1,13,61.2,0.43,0.079,7.8,1,122,0.39,0.761985817,5.37,125,20160824_1738_INMontgomery_kind
1,26,50,0.4,0.069,22,1,152,0.32,1.194432079,8.63,300,20160824_1820_INHoward_kind
1,11,30.6,0.41,0.041,2.6,0.3,80,,0.112072133,0.37,100,20160824_2018_INMarion_KIND
1,18,75,0.37,0.113,19.3,1.4,160,0.21,0.918400737,5.16,500,20160824_2027_INAllen_kiwx
1,9,47.6,0.49,0.054,15.1,1.5,130,0.21,1.239547735,4.42,250,20160824_2053_OHPaulding_kiwx
1,9,35.5,0.52,0.038,9,1.2,120,0.41,1.750616872,2.64,400,20160824_2128_OHDefiance_kiwx
0,,30.1,0.49,0.034,,,72,,0.513265036,0.06,20,20160824_2213_INMiami_KIWX
0,,39.8,0.59,0.037,,,97,,1.296483004,2.8,150,20160824_2248_OHHenry_KDTX
1,3,38,0.36,0.059,3.6,0.6,74,,0.517898581,0.67,75,20160824_2258_INHoward_KIND
1,15,45.7,1.06,0.024,7.1,1.1,97,,0.472153835,1.5,50,20160824_2300_INHoward_KIND
1,14,48.6,0.4,0.068,9.6,1.4,80,,0.495452304,2.95,75,20160824_2316_INHoward_KIND
0,,27.2,1.69,0.009,,,66,,1.237550102,1.23,25,20160824_2326_OHPutnam_KIWX
1,13,52.9,0.23,0.128,4.6,0.4,140,0.28,0.17213759,3,300,20160827_2202_NDTraill_kmvx
1,13,80.1,1.94,0.023,6.7,1.3,115,0.26,0.908096385,9.57,400,20160829_0104_MNNorman_kmvx
1,11,54.9,0.52,0.059,10.3,1.4,84,,0.773183943,4.84,650,20160902_0750_GALiberty_KCLX
1,12,34,0.48,0.039,11.6,1,125,0.56,1.728624914,6.26,75,20160909_2231_ILChampaign_kilx
1,16,36.9,0.69,0.03,5.6,0.9,107,,0.285876228,9.52,30,20161006_0307_IAMuscatine_KDVN
1,8,35.5,0.84,0.023,1.4,0.4,80,,0.139139983,4.86,10,20161006_0341_ILRock Island_KDVN
1,18,38.4,0.44,0.048,10,1.6,140,0.34,1.741170127,6.48,140,20161006_2019_KSSaline_ktwx
1,17,61.7,0.94,0.036,4.6,0.5,93,,0.789440623,9.97,200,20161006_2118_KSClay_KTWX
1,19,61.7,0.41,0.084,8.9,2,80,,0.684871575,6.41,300,20161006_2136_KSClay_KTWX
1,8,34,0.45,0.042,5.9,1,127,0.21,1.031932879,0.7,225,20161014_1418_ORTillamook_krtx
1,10,53.4,0.53,0.056,8.2,1.7,104,,0.629376084,0.4,100,20161129_0204_ALWinston_KGWX
1,15,42.3,0.68,0.035,7.5,1.6,105,,0.31270732,3.48,100,20161129_0212_MSLowndes_KGWX
1,12,38.4,0.51,0.042,7.6,2.1,84,,0.790461837,5.53,170,20161129_2349_MSWinston_KGWX
1,23,53.9,0.77,0.039,10.2,1.5,115,0.22,1.145279633,10.87,100,20161130_0005_ALFranklin_kgwx
1,21,61.7,0.43,0.08,16.1,1.3,127,0.21,1.225970955,3.2,300,20161130_0106_ALWinston_kgwx
1,12,44.7,0.41,0.061,6.6,1,140,0.43,1.678041124,6.2,175,20161130_0140_ALMorgan_khtx
1,17,62.2,0.51,0.068,11.8,2.1,132,0.21,1.6474804,9.51,1000,20161130_0152_ALWinston_kgwx
1,6,34.5,0.86,0.022,2.6,0.7,62,,0.434371114,0.3,50,20161130_0206_ALFayette_KGWX
1,35,56.4,0.29,0.108,12.5,1.2,125,0.21,0.537986508,19.85,150,20161130_0229_ALMadison_khtx
1,19,51,0.34,0.083,12.1,1.4,127,0.35,0.891594148,8.15,350,20161130_0403_TNMarion_khtx
1,23,48.1,0.28,0.095,14.5,1.1,145,0.21,0.432206274,13.48,206,20161130_0502_ALJackson_khtx
1,19,55.5,0.56,0.055,15.5,1.8,135,0.28,2.496621875,11.33,200,20161130_0520_TNMcMinn_kmrx
1,31,46.1,0.66,0.039,10.3,0.9,93,,0.366847282,16.85,900,20161130_0601_ALMarion_KGWX
1,11,42.3,0.39,0.06,14.8,1.8,140,0.28,2.108996966,4.6,155,20161130_0628_TNPolk_khtx
0,,40.8,1.92,0.012,,,80,,0.748380402,1.29,225,20161130_0656_GACatoosa_KHTX
1,9,24.8,0.24,0.057,2.1,0.4,62,,0.071241742,3.4,30,20161130_0810_ALJackson_KHTX
1,24,33.5,2.53,0.007,10.3,3.3,65,,0.82343788,12.93,250,20161130_1110_ALMarengo_KBMX
1,6,18.9,1.12,0.009,5.1,0.6,70,,0.432685796,4.02,100,20161130_1753_GACarroll_KFFC
1,19,19.9,0.74,0.015,6.6,1,90,,0.320709494,1.9,100,20161130_1850_GAFulton_KFFC
1,24,54.9,0.38,0.08,10.2,1.1,104,,0.142421687,9.69,600,20161201_0540_ALLamar_KGWX
1,7,31.1,0.46,0.038,4.3,0.4,110,,0.410506453,0.48,100,20161218_0103_ARGrant_KLZK
0,,30.6,1.78,0.01,,,85,,0.718325707,0.62,87,20161218_0537_ALColbert_KGWX
0,,17.5,1.22,0.008,,,80,,0.741562913,1.87,50,20161225_1745_KSOsborne_KUEX
1,7,31.6,0.45,0.039,1.9,0.3,77,,0.217525824,1.44,40,20161226_2108_KYMarshall_KPAH
1,3,54,0.61,0.049,2.8,0.3,113,0.76,1.047041505,4.2,300,20170102_2021_MSCovington_kdgx
1,16,51,0.76,0.037,5.2,0.7,115,0.65,0.441954831,7.82,500,20170103_0135_ALGeneva_keox
1,5,46.6,0.62,0.042,3,0.4,115,0.76,0.559938824,4.34,400,20170103_0212_GAEarly_keox
1,10,56.8,0.6,0.053,7,1,115,0.43,0.715176569,10.87,1000,20170103_0218_GAEarly_keox
1,6,63.7,0.45,0.079,4.7,1,120,0.51,0.945570189,4.43,500,20170103_0234_GAEarly_keox
1,17,53.5,0.51,0.058,7.6,0.8,120,0.21,0.812731922,19.26,500,20170119_1353_MSSimpson_kdgx
1,20,49.6,0.48,0.057,12.4,0.9,152,0.51,1.521370826,31.06,900,20170121_0935_MSLamar_klix
1,7,44.7,0.8,0.031,5.8,0.5,115,0.53,0.766998982,5.68,300,20170121_1622_GATalbot_kffc
1,9,35.5,0.48,0.041,1.6,0.4,111,0.36,0.523870122,12.85,350,20170121_1711_GAPeach_kjgx
1,5,58.3,0.56,0.058,4.5,0.3,115,0.83,1.065508972,15.9,1600,20170121_2040_SCBarnwell_kcae
1,23,40.4,0.33,0.068,11.3,0.8,120,0.39,0.443935886,6.93,230,20170121_2218_TXHarrison_kshv
1,37,65.1,0.38,0.095,7.7,0.9,130,0.3,0.626813272,13.36,800,20170121_2250_TXMarion_kshv
1,11,39.9,0.44,0.05,6.1,0.4,115,0.61,0.630251832,10.79,990,20170121_2312_LABossier_kshv
1,19,41.8,0.35,0.066,7,1,125,0.21,0.738694205,2.04,300,20170121_2356_LANatchitoches_kpoe
1,18,64.2,0.45,0.079,9.1,1.1,120,0.52,0.840571009,18.67,700,20170122_0756_GAThomas_ktlh
1,30,52.6,0.72,0.041,14.6,1.6,137,0.21,0.705993556,24.66,700,20170122_0829_GABrooks_kvax
1,19,54.5,0.42,0.072,7.8,1.2,125,0.21,0.718187202,2.81,400,20170122_1938_GAClay_keox
1,28,73.5,0.49,0.083,15.9,2.2,150,0.51,1.648915528,70.4,2200,20170122_2015_GADougherty_keox
1,50,75.4,0.67,0.063,19.9,1.5,121,0.21,0.982871047,23.08,500,20170207_1620_LALivingston_klix
1,22,77.7,0.43,0.1,19.3,1,152,0.21,0.452319266,10.09,600,20170207_1712_LAOrleans_klix
1,8,44.7,0.42,0.059,6.8,1.1,141,0.59,1.698728695,6.43,350,20170207_1750_LALivingston_klix
1,11,48.1,0.48,0.056,6.1,0.6,115,0.64,0.658236568,4.83,880,20170207_2207_MSScott_kdgx
1,20,56.8,0.43,0.073,11.5,1.2,130,0.22,0.755765904,9.81,300,20170209_0851_GABulloch_kclx
1,10,47.4,0.3,0.088,3.8,0.7,120,0.56,0.6187962,4.64,600,20170220_0436_TXBexar_kewx
1,4,30.6,0.49,0.035,1.2,0.3,118,0.71,0.191900647,9.4,200,20170220_0625_TXWilliamson_kgrk
1,8,58.3,0.52,0.062,2.4,0.6,128,0.35,0.200090632,4.24,100,20170220_0628_TXWilliamson_kgrk
1,13,52,0.67,0.043,10,1.2,130,0.52,1.674467342,12.52,500,20170225_1935_PALuzerne_kbgm
1,35,76.1,0.65,0.065,17.6,2,155,0.54,1.086802356,11.5,800,20170228_2241_ILLaSalle_klot
1,24,67.1,0.41,0.091,17.6,1.5,165,0.21,1.206136232,17.77,600,20170228_2326_ILWoodford_kilx
1,35,67.1,0.71,0.053,14.1,1.8,120,0.21,1.466570725,4.5,75,20170228_2353_ILLaSalle_kilx
1,7,36.4,0.36,0.056,6.5,0.7,115,0.7,0.89416014,1.1,250,20170301_0107_ARWhite_klzk
1,66,93.7,0.48,0.108,25.7,2.7,180,0.21,2.067842934,53.47,1100,20170301_0151_MOPerry_klsx
1,16,73.5,0.56,0.073,15.2,1.8,152,0.21,2.287086027,44.13,440,20170301_0355_ILWhite_kpah
1,13,49.6,0.48,0.057,9.6,2,130,0.63,1.73190804,5.8,150,20170301_0503_INDubois_klvx
1,17,74.9,0.61,0.068,15.8,1.2,132,0.21,1.011643842,19.57,1000,20170307_0124_MOClay_keax
1,32,75.3,0.53,0.079,19.8,1.2,152,0.21,0.164235716,17.74,400,20170307_0211_MOJackson_keax
1,9,57.1,0.51,0.062,9.7,1.1,125,0.34,2.259280134,14.92,250,20170307_0216_IAWayne_kdmx
1,11,29.1,0.61,0.027,3.9,0.6,115,0.28,0.550183152,1.78,200,20170307_0405_IAMuscatine_kdvn
1,22,46.6,0.56,0.046,7.8,1,120,0.72,1.810284253,36.64,700,20170307_0538_ARNewton_ksrx
1,13,24.3,0.52,0.026,4.6,0.7,113,0.44,0.343267332,2.8,200,20170307_0609_ILTazewell_kilx
1,14,51.5,0.58,0.049,10.4,1.2,120,0.21,1.011745116,9.66,250,20170310_0226_MONew Madrid_kpah
1,7,38.9,0.71,0.03,3.2,0.5,112,0.65,0.711388553,2.71,225,20170325_0131_TXHarrison_kshv
1,9,40.3,0.62,0.036,4.5,1.2,115,0.46,0.744507488,1.12,150,20170325_0332_ARSaline_klzk
1,15,34.5,0.38,0.05,9.3,0.4,120,0.46,0.094464924,2.15,100,20170325_0420_ARPulaski_klzk
1,3,49.5,0.75,0.037,3.4,0.2,120,0.66,0.710608895,1.79,75,20170329_0028_TXGlasscock_kmaf
1,14,44.7,0.58,0.043,3.7,0.6,115,0.32,0.589314683,3.57,100,20170330_0111_LAAllen_kpoe
1,18,49.6,0.67,0.041,4.8,0.6,125,0.67,1.006063565,8.86,350,20170331_2213_VAChesapeake city_kakq
1,31,50.5,0.48,0.058,12.7,1.9,120,0.21,0.479772521,6.11,800,20170402_1950_LARapides_kpoe
1,7,61.7,0.76,0.045,5.3,1,118,0.7,1.177970708,5.55,1636,20170402_1953_LALa Salle_kpoe
1,29,67,0.59,0.063,18.5,1.6,120,0.21,1.10029247,13.66,2252,20170402_2052_LALa Salle_kpoe
1,17,59.7,0.42,0.079,12.9,1.5,130,0.21,1.553411237,1.09,440,20170402_2118_LALa Salle_kpoe
1,12,52.5,0.54,0.054,5.4,0.8,118,0.77,1.741986708,13.77,880,20170402_2122_LALa Salle_kpoe
1,6,36.5,0.42,0.048,2.2,0.6,115,0.21,0.206787994,3.26,200,20170403_1803_GAWilkinson_kjgx
1,15,43.7,0.42,0.058,3.4,0.7,120,0.41,0.602771251,6.72,600,20170403_2111_SCCalhoun_kcae
1,6,60.8,0.95,0.036,8,1.1,120,0.7,1.701705742,16.5,300,20170404_2348_MOMcDonald_ksgf
1,8,46.2,0.76,0.034,9.1,0.6,125,0.57,0.816563101,7.3,1000,20170405_1719_SCEdgefield_kcae
1,14,41.9,0.72,0.032,6.4,0.8,112,0.3,0.618105579,20.19,400,20170405_1938_GALaurens_kjgx
1,35,56.4,0.57,0.055,9.3,1,115,0.25,0.799934048,4.12,150,20170406_1351_FLOkeechobee_kmlb
1,15,92.8,0.52,0.099,8.5,0.9,146,0.6,1.40276811,3.55,1936,20170414_2336_TXCastro_kama
1,22,56.9,0.57,0.055,14.2,2.3,115,0.4,1.3526343,21.71,700,20170427_1715_GATalbot_kffc
1,21,55.4,0.68,0.045,10.3,1.1,115,0.21,0.305016276,8.1,750,20170429_0336_OKLe Flore_ksrx
1,39,72.9,0.42,0.096,27.3,2.7,180,0.21,2.12057191,21.42,1760,20170429_2229_TXHenderson_kfws
1,5,61.2,0.67,0.051,10.2,0.9,130,0.6,2.211386761,11.68,100,20170429_2251_TXHenderson_kfws
1,45,59.8,0.49,0.068,29.1,2.2,145,0.21,2.367929204,39.71,1760,20170429_2308_TXVan Zandt_kfws
1,10,31.5,1.02,0.017,6.7,1.3,116,0.49,1.090375194,4.04,150,20170430_0752_MONew Madrid_kpah
1,12,62.2,0.71,0.049,11.1,2.3,115,0.56,2.814233669,3.44,440,20170430_1114_MSAdams_kpoe
1,26,58.3,0.66,0.049,11.6,0.9,115,0.53,1.420455217,19.9,880,20170430_1230_MSClaiborne_kdgx
1,14,53,0.59,0.05,6,1.1,118,0.35,0.503762306,21.7,1700,20170430_1354_MSYazoo_kdgx
1,8,49.1,0.49,0.056,5.9,1.4,122,0.58,0.75417412,23.4,1900,20170430_1416_MSYazoo_kdgx
1,4,43.3,0.41,0.059,4,0.6,123,0.85,1.393047836,4.57,800,20170512_0133_TXNacogdoches_kshv
